t,count,max,mean,min,stddev,p50,p75,p95,p99,p999,metricName,pkRangeId
1657818569207,983,1137.0624389648438,12.79277241921255,0.0,39.465813876349564,9.00042724609375,11.00042724609375,25.00091552734375,74.00384521484375,1137.0624389648438,decodeTimeLatency,11
1657818569207,3308,974.0311889648438,10.887799633169116,0.0,19.024411660944455,9.00042724609375,11.00042724609375,25.00091552734375,38.00189208984375,974.0311889648438,decodeTimeLatency,12
1657818569207,1089,1463.0624389648438,12.647668647590967,0.0,46.0274877813088,9.00042724609375,11.00042724609375,25.00091552734375,112.00384521484375,1463.0624389648438,decodeTimeLatency,13
1657818569207,4722,149.00775146484375,10.180248630496214,0.0,7.408314212647566,9.00042724609375,11.00042724609375,23.00091552734375,35.00189208984375,149.00775146484375,decodeTimeLatency,14
1657818569207,3392,3252.1249389648438,12.0739817709293,0.0,56.437292042137095,10.00042724609375,12.00042724609375,24.00091552734375,48.00189208984375,3252.1249389648438,decodeTimeLatency,15
1657818569207,2303,912.0311889648438,12.012865643784941,0.0,35.381523917404266,10.00042724609375,12.00042724609375,22.00091552734375,43.00189208984375,912.0311889648438,decodeTimeLatency,16
1657818569207,3455,706.0311889648438,11.027464018406295,0.0,18.014300626915823,9.00042724609375,11.00042724609375,24.00091552734375,52.00189208984375,706.0311889648438,decodeTimeLatency,0
1657818569207,1067,1030.0623779296875,12.75287317134782,0.0,44.71488884492238,9.0003662109375,11.0003662109375,26.0008544921875,57.0018310546875,1030.0623779296875,decodeTimeLatency,1
1657818569207,1490,278.015380859375,10.570029690121645,0.0,11.933246376600085,9.000244140625,11.000244140625,24.000732421875,47.001708984375,278.015380859375,decodeTimeLatency,2
1657818569207,797,745.0311889648438,12.760645771864217,0.0,28.92679007352074,9.00042724609375,11.00042724609375,28.00091552734375,77.00384521484375,745.0311889648438,decodeTimeLatency,3
1657818569207,3189,954.0311889648438,10.418553780298241,0.0,19.279072103141328,9.00042724609375,11.00042724609375,21.00091552734375,34.00189208984375,954.0311889648438,decodeTimeLatency,4
1657818569207,1759,313.01556396484375,12.101473740517518,0.0,14.68165017332099,10.00042724609375,14.00042724609375,25.00091552734375,49.00189208984375,313.01556396484375,decodeTimeLatency,5
1657818569207,2367,5442.2498779296875,15.907421709970427,0.0,126.7400287895509,10.0003662109375,13.0003662109375,28.0008544921875,73.0037841796875,5442.2498779296875,decodeTimeLatency,6
1657818569207,1420,123.00384521484375,10.718559501540494,0.0,9.361072599439742,10.00042724609375,11.00042724609375,24.00091552734375,39.00189208984375,123.00384521484375,decodeTimeLatency,7
1657818569207,1495,4844.249755859375,17.023126404420985,0.0,140.93020327927832,10.000244140625,11.000244140625,26.000732421875,70.003662109375,4844.249755859375,decodeTimeLatency,8
1657818569207,8257,213.00775146484375,10.367325374256312,0.0,7.855312605379716,10.00042724609375,11.00042724609375,24.00091552734375,36.00189208984375,213.00775146484375,decodeTimeLatency,9
1657818569207,1570,135.00775146484375,10.503428659621317,0.0,10.176566389184364,9.00042724609375,11.00042724609375,23.00091552734375,42.00189208984375,135.00775146484375,decodeTimeLatency,10
1657818629207,656,49.0018310546875,9.245647151295731,0.0,5.623658497756192,9.0003662109375,11.0003662109375,20.0008544921875,31.0008544921875,49.0018310546875,decodeTimeLatency,11
1657818629207,662,41.001708984375,9.710182950575906,0.0,5.409962002666979,9.000244140625,11.000244140625,21.000732421875,30.000732421875,41.001708984375,decodeTimeLatency,12
1657818629207,300,32.001708984375,9.363541666666666,0.0,5.281977478926226,9.000244140625,11.000244140625,19.000732421875,28.000732421875,32.001708984375,decodeTimeLatency,13
1657818629207,881,59.0018310546875,9.366849555059947,0.0,5.623819703331457,9.0003662109375,11.0003662109375,20.0008544921875,31.0008544921875,59.0018310546875,decodeTimeLatency,14
1657818629207,1604,2406.1248779296875,11.435437970625195,0.0,60.11912017476636,9.0003662109375,11.0003662109375,22.0008544921875,32.0018310546875,2406.1248779296875,decodeTimeLatency,15
1657818629207,202,32.001708984375,9.619012511602723,0.0,4.8460883059981015,9.000244140625,11.000244140625,18.000732421875,30.000732421875,32.001708984375,decodeTimeLatency,16
1657818629207,1199,53.00189208984375,9.54734968960136,0.0,5.270690797656614,9.00042724609375,11.00042724609375,19.00091552734375,31.00091552734375,53.00189208984375,decodeTimeLatency,0
1657818629207,499,42.00189208984375,9.382987043422784,0.0,5.692975898460234,9.00042724609375,11.00042724609375,21.00091552734375,34.00189208984375,42.00189208984375,decodeTimeLatency,1
1657818629207,814,65.003662109375,9.788909537200553,0.0,6.086094116027769,9.000244140625,11.000244140625,22.000732421875,31.000732421875,65.003662109375,decodeTimeLatency,2
1657818629207,405,53.001708984375,9.338475356867283,0.0,4.67962736325362,9.000244140625,11.000244140625,17.000732421875,24.000732421875,53.001708984375,decodeTimeLatency,3
1657818629207,757,36.00189208984375,9.224792561096434,0.0,4.669881746607602,9.00042724609375,11.00042724609375,16.00091552734375,28.00091552734375,36.00189208984375,decodeTimeLatency,4
1657818629207,514,47.001708984375,9.661686166251217,0.0,5.488188699599179,9.000244140625,11.000244140625,18.000732421875,31.000732421875,47.001708984375,decodeTimeLatency,5
1657818629207,793,42.0018310546875,9.439064747448377,0.0,5.422657896379495,9.0003662109375,11.0003662109375,19.0008544921875,31.0008544921875,42.0018310546875,decodeTimeLatency,6
1657818629207,657,38.001708984375,10.093072574795471,0.0,5.741293943215225,9.000244140625,11.000244140625,23.000732421875,32.001708984375,38.001708984375,decodeTimeLatency,7
1657818629207,704,49.001708984375,9.85816816850142,0.0,5.8991154472428216,9.000244140625,11.000244140625,22.000732421875,30.000732421875,49.001708984375,decodeTimeLatency,8
1657818629207,1612,90.00384521484375,9.778766414367828,0.0,5.973488226169067,9.00042724609375,11.00042724609375,20.00091552734375,31.00091552734375,90.00384521484375,decodeTimeLatency,9
1657818629207,573,61.00189208984375,9.417325910265324,0.0,5.920369669894238,9.00042724609375,10.00042724609375,22.00091552734375,31.00091552734375,61.00189208984375,decodeTimeLatency,10
1657818689207,350,41.001708984375,9.977364676339286,0.0,5.756074624172152,9.000244140625,11.000244140625,21.000732421875,31.000732421875,41.001708984375,decodeTimeLatency,11
1657818689207,578,38.00189208984375,9.465622845818014,0.0,5.666111418260225,9.00042724609375,11.00042724609375,22.00091552734375,30.00091552734375,38.00189208984375,decodeTimeLatency,12
1657818689207,253,33.001708984375,9.067379917551877,0.0,4.9822373986229715,9.000244140625,10.000244140625,15.000244140625,31.000732421875,33.001708984375,decodeTimeLatency,13
1657818689207,1178,44.0018310546875,9.257433957681187,0.0,5.3540567602155615,9.0003662109375,11.0003662109375,20.0008544921875,30.0008544921875,44.0018310546875,decodeTimeLatency,14
1657818689207,1356,58.0018310546875,9.96852512415883,0.0,5.656293481953299,9.0003662109375,11.0003662109375,21.0008544921875,31.0008544921875,58.0018310546875,decodeTimeLatency,15
1657818689207,117,38.001708984375,9.162576789529915,0.0,5.924090680859329,9.000244140625,11.000244140625,24.000732421875,28.000732421875,38.001708984375,decodeTimeLatency,16
1657818689207,1434,42.00189208984375,9.364241723734963,0.0,5.296491420157072,9.00042724609375,10.00042724609375,18.00091552734375,31.00091552734375,42.00189208984375,decodeTimeLatency,0
1657818689207,423,54.00189208984375,9.326460457299055,0.0,5.832074596137092,9.00042724609375,10.00042724609375,22.00091552734375,30.00091552734375,54.00189208984375,decodeTimeLatency,1
1657818689207,899,46.00189208984375,9.803347985391754,0.0,5.9245839185321385,9.00042724609375,11.00042724609375,22.00091552734375,33.00189208984375,46.00189208984375,decodeTimeLatency,2
1657818689207,339,43.0018310546875,9.734745171921091,0.0,5.902506808722826,9.0003662109375,11.0003662109375,23.0008544921875,32.0018310546875,43.0018310546875,decodeTimeLatency,3
1657818689207,750,41.0018310546875,9.348223958333334,0.0,5.560477444668903,9.0003662109375,10.0003662109375,22.0008544921875,31.0008544921875,41.0018310546875,decodeTimeLatency,4
1657818689207,635,40.001708984375,9.42540907972441,0.0,4.915016935351163,9.000244140625,11.000244140625,20.000732421875,25.000732421875,40.001708984375,decodeTimeLatency,5
1657818689207,870,52.00189208984375,10.1312744140625,0.0,6.041273882162122,9.00042724609375,11.00042724609375,24.00091552734375,34.00189208984375,52.00189208984375,decodeTimeLatency,6
1657818689207,553,96.00384521484375,9.73260144859714,0.0,6.590777984449476,9.00042724609375,11.00042724609375,20.00091552734375,34.00189208984375,96.00384521484375,decodeTimeLatency,7
1657818689207,619,33.001708984375,9.252222507951332,0.0,4.9232228809853735,9.000244140625,11.000244140625,19.000732421875,26.000732421875,33.001708984375,decodeTimeLatency,8
1657818689207,1558,56.00189208984375,9.590728603064326,0.0,5.946006299770564,9.00042724609375,11.00042724609375,21.00091552734375,33.00189208984375,56.00189208984375,decodeTimeLatency,9
1657818689207,427,52.00189208984375,9.660645103007903,0.0,6.10646300908667,9.00042724609375,10.00042724609375,24.00091552734375,30.00091552734375,52.00189208984375,decodeTimeLatency,10
1657818749207,393,52.001708984375,9.687228525564567,0.0,6.538056477466419,9.000244140625,11.000244140625,23.000732421875,46.001708984375,52.001708984375,decodeTimeLatency,11
1657818749207,710,45.00189208984375,9.446707024372799,0.0,5.4538215859420625,9.00042724609375,10.00042724609375,20.00091552734375,30.00091552734375,45.00189208984375,decodeTimeLatency,12
1657818749207,394,41.001708984375,9.550968383169415,0.0,6.05728791468969,9.000244140625,11.000244140625,24.000732421875,33.001708984375,41.001708984375,decodeTimeLatency,13
1657818749207,1022,60.00189208984375,9.478699088796478,0.0,6.054107794291554,9.00042724609375,11.00042724609375,21.00091552734375,32.00189208984375,60.00189208984375,decodeTimeLatency,14
