t,count,max,mean,min,stddev,p50,p75,p95,p99,p999,metricName,pkRangeId
1657818569207,983,12.00042724609375,0.152594720601793,0.0,0.5838810072333209,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,11
1657818569207,3308,18.00091552734375,0.14752173279620429,0.0,0.6326610613446285,0.0,0.0,1.0,1.0,18.00091552734375,queuedLatency,12
1657818569207,1089,12.00042724609375,0.13865960071237948,0.0,0.4924298009530877,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,13
1657818569207,4722,17.00091552734375,0.14061909295501773,0.0,0.6590044256750905,0.0,0.0,1.0,1.0,17.00091552734375,queuedLatency,14
1657818569207,3392,12.00042724609375,0.14092029715484045,0.0,0.5517638548971272,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,15
1657818569207,2303,11.00042724609375,0.14763402504036854,0.0,0.5683147384806646,0.0,0.0,1.0,1.0,11.00042724609375,queuedLatency,16
1657818569207,3455,13.00042724609375,0.14124517371789075,0.0,0.5910845699044022,0.0,0.0,1.0,1.0,13.00042724609375,queuedLatency,0
1657818569207,1067,2.00006103515625,0.125585811654317,0.0,0.3341984461696861,0.0,0.0,1.0,1.0,2.00006103515625,queuedLatency,1
1657818569207,1490,16.00091552734375,0.13691336612573407,0.0,0.6098144536096238,0.0,0.0,1.0,1.0,16.00091552734375,queuedLatency,2
1657818569207,797,12.00042724609375,0.1882062311304109,0.0,0.5774688772260349,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,3
1657818569207,3189,11.00042724609375,0.12668573015272225,0.0,0.41936107035046344,0.0,0.0,1.0,1.0,11.00042724609375,queuedLatency,4
1657818569207,1759,12.00042724609375,0.15804448217204378,0.0,0.456193220040805,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,5
1657818569207,2367,12.00042724609375,0.1508241370603612,0.0,0.4963614880615358,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,6
1657818569207,1420,4.00018310546875,0.126056552940691,0.0,0.3504901473014545,0.0,0.0,1.0,1.0,4.00018310546875,queuedLatency,7
1657818569207,1495,11.00042724609375,0.12307708638168896,0.0,0.42604124442025787,0.0,0.0,1.0,1.0,11.00042724609375,queuedLatency,8
1657818569207,8257,26.00091552734375,0.13649084205068426,0.0,0.6749290920857178,0.0,0.0,1.0,1.0,26.00091552734375,queuedLatency,9
1657818569207,1570,12.00042724609375,0.1605107981687898,0.0,0.7644937998690519,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,10
1657818629207,656,11.00042724609375,0.09756134777534299,0.0,0.5057013679960292,0.0,0.0,1.0,1.0,11.00042724609375,queuedLatency,11
1657818629207,662,12.00042724609375,0.11027227211574774,0.0,0.5454507776400335,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,12
1657818629207,300,1.0,0.08,0.0,0.2712931993250107,0.0,0.0,1.0,1.0,1.0,queuedLatency,13
1657818629207,881,12.00042724609375,0.10102184351943815,0.0,0.4905634957448068,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,14
1657818629207,1604,1.0,0.10473815461346633,0.0,0.3062157304607847,0.0,0.0,1.0,1.0,1.0,queuedLatency,15
1657818629207,202,11.00042724609375,0.17821903039913367,0.0,0.8312862589381637,0.0,0.0,1.0,1.0,11.00042724609375,queuedLatency,16
1657818629207,1199,12.00042724609375,0.1459556751394391,0.0,0.6657820993240202,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,0
1657818629207,499,10.00042724609375,0.09218485799724449,0.0,0.5138646003094858,0.0,0.0,1.0,1.0,10.00042724609375,queuedLatency,1
1657818629207,814,12.00042724609375,0.11425106414120086,0.0,0.5273612457761203,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,2
1657818629207,405,12.00042724609375,0.10370430652006173,0.0,0.6472167443589414,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,3
1657818629207,757,1.0,0.10435931307793923,0.0,0.3057260977604625,0.0,0.0,1.0,1.0,1.0,queuedLatency,4
1657818629207,514,15.00042724609375,0.14980639743433852,0.0,0.866000163641588,0.0,0.0,1.0,1.0,15.00042724609375,queuedLatency,5
1657818629207,793,12.00042724609375,0.11727647432613493,0.0,0.5196020383890064,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,6
1657818629207,657,1.0,0.1111111111111111,0.0,0.31426968052735443,0.0,0.0,1.0,1.0,1.0,queuedLatency,7
1657818629207,704,12.00042724609375,0.1178984208540483,0.0,0.6921086155755358,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,8
1657818629207,1612,12.00042724609375,0.11972750150240384,0.0,0.5690034747308444,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,9
1657818629207,573,12.00042724609375,0.14834248541121292,0.0,0.5972547901815497,0.0,0.0,1.0,1.0,12.00042724609375,queuedLatency,10
1657818689207,350,11.00042724609375,0.17428641183035715,0.0,0.6769128609911098,0.0,0.0,1.0,1.0,11.00042724609375,queuedLatency,11
1657818689207,578,1.0,0.11072664359861592,0.0,0.3137933300693324,0.0,0.0,1.0,1.0,1.0,queuedLatency,12
