t,count,max,mean,min,stddev,p50,p75,p95,p99,p999,metricName,pkRangeId
1657818749207,719,7152.248046875,101.83348183240612,34.0,443.5783326902753,65.001953125,74.001953125,98.001953125,228.005859375,7152.248046875,pipelinedLatency,5
1657818749207,966,8679.498046875,205.675075617883,33.0,904.0315062423387,68.001953125,79.001953125,117.001953125,6191.248046875,8679.498046875,pipelinedLatency,6
1657818749207,480,6582.248046875,112.75210774739584,36.0,467.04037059143576,66.001953125,76.001953125,96.001953125,1699.060546875,6582.248046875,pipelinedLatency,7
1657818749207,485,6934.248046875,105.3050056378866,38.0,447.4115161109932,68.001953125,78.001953125,121.001953125,234.005859375,6934.248046875,pipelinedLatency,8
1657818749207,1348,5847.2490234375,93.51179699091246,28.0,299.72625723425887,67.0029296875,77.0029296875,111.0029296875,233.0068359375,5847.2490234375,pipelinedLatency,9
1657818749207,512,5945.2490234375,108.38730049133301,29.0,423.68152059549465,66.0029296875,76.0029296875,102.0029296875,299.0146484375,5945.2490234375,pipelinedLatency,10
1657818809207,124,6389.248046875,190.6164787046371,38.0,804.0741506005371,65.001953125,77.001953125,132.005859375,5870.248046875,6389.248046875,pipelinedLatency,11
1657818809207,1182,7848.2490234375,89.61450484480753,28.0,318.5930924007034,66.0029296875,76.0029296875,100.0029296875,235.0068359375,7848.2490234375,pipelinedLatency,12
1657818809207,324,6784.248046875,156.77791642554013,32.0,682.9877601354542,67.001953125,77.001953125,134.005859375,4762.248046875,6784.248046875,pipelinedLatency,13
1657818809207,583,5319.2490234375,78.96921064268868,31.0,218.42598750749855,66.0029296875,75.0029296875,104.0029296875,187.0068359375,5319.2490234375,pipelinedLatency,14
1657818809207,883,6875.2490234375,148.96832862931765,31.0,639.4318050027196,65.0029296875,76.0029296875,110.0029296875,4901.2490234375,6875.2490234375,pipelinedLatency,15
1657818809207,121,6212.248046875,261.4596784607438,36.0,1051.8885348537067,65.001953125,71.001953125,109.001953125,6203.248046875,6212.248046875,pipelinedLatency,16
1657818809207,789,7076.2490234375,120.97100265367554,28.0,553.8877302025714,66.0029296875,75.0029296875,102.0029296875,359.0146484375,7076.2490234375,pipelinedLatency,0
1657818809207,639,6558.2490234375,79.45405265796165,28.0,259.3111093696418,65.0029296875,74.0029296875,98.0029296875,176.0068359375,6558.2490234375,pipelinedLatency,1
1657818809207,607,4930.248046875,96.84372104098023,36.0,315.03880014933327,67.001953125,77.001953125,104.001953125,259.013671875,4930.248046875,pipelinedLatency,2
1657818809207,574,5454.2490234375,110.46940331010452,30.0,410.49930246395843,66.0029296875,76.0029296875,104.0029296875,1956.0615234375,5454.2490234375,pipelinedLatency,3
1657818809207,698,6608.248046875,154.018753357808,35.0,671.6176167354761,65.001953125,75.001953125,122.001953125,5060.248046875,6608.248046875,pipelinedLatency,4
1657818809207,657,7753.2490234375,126.0529276065449,30.0,600.6771936534006,65.0029296875,75.0029296875,106.0029296875,406.0146484375,7753.2490234375,pipelinedLatency,5
1657818809207,864,7542.2490234375,202.2161706995081,29.0,878.1231075642089,68.0029296875,78.0029296875,111.0029296875,5969.2490234375,7542.2490234375,pipelinedLatency,6
1657818809207,378,5847.2490234375,115.73544973544973,28.0,477.9631102027067,67.0029296875,76.0029296875,103.0029296875,730.0302734375,5847.2490234375,pipelinedLatency,7
1657818809207,565,6659.248046875,113.54379839601769,34.0,481.9148408039952,68.001953125,77.001953125,105.001953125,229.005859375,6659.248046875,pipelinedLatency,8
1657818809207,1510,5942.248046875,91.19838446812913,34.0,311.41153569107433,67.001953125,76.001953125,103.001953125,202.005859375,5942.248046875,pipelinedLatency,9
1657818809207,341,5467.2490234375,136.97659400201613,30.0,510.35672274372797,69.0029296875,79.0029296875,154.0068359375,3386.1240234375,5467.2490234375,pipelinedLatency,10
1657818869207,177,7320.248046875,385.39226915607344,33.0,1293.5424321126122,68.001953125,80.001953125,4318.248046875,7065.248046875,7320.248046875,pipelinedLatency,11
1657818869207,913,5546.248046875,99.40824163129791,37.0,366.8288801758847,67.001953125,77.001953125,105.001953125,268.013671875,5546.248046875,pipelinedLatency,12
1657818869207,462,6685.2490234375,141.25203978963745,30.0,618.1039087236718,67.0029296875,78.0029296875,110.0029296875,5084.2490234375,6685.2490234375,pipelinedLatency,13
1657818869207,513,3872.1240234375,81.60611408077486,30.0,176.11450243642585,66.0029296875,76.0029296875,108.0029296875,242.0068359375,3872.1240234375,pipelinedLatency,14
1657818869207,1023,7161.2490234375,112.47272880009776,31.0,498.32255589841355,66.0029296875,74.0029296875,100.0029296875,222.0068359375,7161.2490234375,pipelinedLatency,15
1657818869207,224,5980.248046875,209.08040945870536,35.0,836.3114909956084,66.001953125,79.001953125,138.005859375,5706.248046875,5980.248046875,pipelinedLatency,16
1657818869207,762,6430.2490234375,91.81311131274606,30.0,355.5682413388772,66.0029296875,75.0029296875,102.0029296875,205.0068359375,6430.2490234375,pipelinedLatency,0
1657818869207,583,8346.498046875,142.44216337907375,32.0,651.5096111584008,67.001953125,76.001953125,108.001953125,4320.248046875,8346.498046875,pipelinedLatency,1
1657818869207,466,6676.248046875,170.91342123792919,35.0,715.4244438741678,67.001953125,77.001953125,150.005859375,5194.248046875,6676.248046875,pipelinedLatency,2
1657818869207,581,7289.248046875,111.27579402431154,33.0,482.1860271460309,65.001953125,75.001953125,106.001953125,233.005859375,7289.248046875,pipelinedLatency,3
1657818869207,822,5187.248046875,97.7682671836983,35.0,363.796347238043,65.001953125,75.001953125,103.001953125,220.005859375,5187.248046875,pipelinedLatency,4
1657818869207,499,6655.248046875,106.67132311497996,35.0,441.3834145596866,66.001953125,77.001953125,111.001953125,419.013671875,6655.248046875,pipelinedLatency,5
1657818869207,878,8690.4990234375,171.2623171447893,30.0,787.4582384655374,68.0029296875,77.0029296875,112.0029296875,5895.2490234375,8690.4990234375,pipelinedLatency,6
1657818869207,639,7486.248046875,124.17458308881064,38.0,535.8940752183765,68.001953125,77.001953125,111.001953125,1457.060546875,7486.248046875,pipelinedLatency,7
1657818869207,472,7753.248046875,152.6365573689089,37.0,677.3661056700904,68.001953125,78.001953125,103.001953125,5375.248046875,7753.248046875,pipelinedLatency,8
1657818869207,1475,5656.248046875,78.75261122881356,32.0,200.17489132103805,66.001953125,76.001953125,101.001953125,184.005859375,5656.248046875,pipelinedLatency,9
1657818869207,507,1259.0615234375,69.62487672583826,31.0,55.57185436214262,65.0029296875,74.0029296875,93.0029296875,128.0068359375,1259.0615234375,pipelinedLatency,10
1657818929207,166,7346.248046875,262.1616034450301,39.0,1027.3461233399998,67.001953125,76.001953125,145.005859375,6750.248046875,7346.248046875,pipelinedLatency,11
1657818929207,686,6326.2490234375,98.44538083090379,26.0,384.9408041263338,66.0029296875,75.0029296875,107.0029296875,201.0068359375,6326.2490234375,pipelinedLatency,12
1657818929207,331,6593.2490234375,152.05785026435046,25.0,683.320813254593,67.0029296875,75.0029296875,95.0029296875,5046.2490234375,6593.2490234375,pipelinedLatency,13
1657818929207,461,995.029296875,71.58481477087852,33.0,47.084121553116645,67.001953125,76.001953125,101.001953125,156.005859375,995.029296875,pipelinedLatency,14
1657818929207,907,7098.2490234375,101.64500930264609,31.0,456.58129802453857,64.0029296875,74.0029296875,96.0029296875,189.0068359375,7098.2490234375,pipelinedLatency,15
1657818929207,144,6508.248046875,192.65645345052084,39.0,871.9459868526806,66.001953125,73.001953125,93.001953125,6403.248046875,6508.248046875,pipelinedLatency,16
1657818929207,785,6948.248046875,112.07332553742039,34.0,495.13973073978804,65.001953125,74.001953125,98.001953125,824.029296875,6948.248046875,pipelinedLatency,0
1657818929207,450,5544.2490234375,114.01597439236112,27.0,489.9311703705388,65.0029296875,74.0029296875,100.0029296875,251.0068359375,5544.2490234375,pipelinedLatency,1
1657818929207,618,6314.2490234375,137.9643396667678,30.0,582.0597088595242,67.0029296875,76.0029296875,109.0029296875,4609.2490234375,6314.2490234375,pipelinedLatency,2
1657818929207,509,6837.248046875,99.2788018786837,33.0,414.12668386905744,66.001953125,74.001953125,108.001953125,187.005859375,6837.248046875,pipelinedLatency,3
1657818929207,789,7784.248046875,154.37166557747148,33.0,711.0779436615671,66.001953125,75.001953125,104.001953125,6018.248046875,7784.248046875,pipelinedLatency,4
1657818929207,262,7027.2490234375,307.73962309160305,28.0,1145.642234110604,67.0029296875,75.0029296875,182.0068359375,6264.2490234375,7027.2490234375,pipelinedLatency,5
1657818929207,984,7658.2490234375,215.62465264545224,25.0,898.0988086513769,68.0029296875,78.0029296875,120.0029296875,6074.2490234375,7658.2490234375,pipelinedLatency,6
1657818929207,604,7466.2490234375,107.46268690500828,29.0,476.51156315165974,66.0029296875,75.0029296875,94.0029296875,202.0068359375,7466.2490234375,pipelinedLatency,7
1657818929207,397,6160.2490234375,121.46366055966625,28.0,483.3421477153105,67.0029296875,74.0029296875,99.0029296875,3237.1240234375,6160.2490234375,pipelinedLatency,8
1657818929207,1466,6192.248046875,98.16558396572306,32.0,374.95770419081475,67.001953125,76.001953125,102.001953125,229.005859375,6192.248046875,pipelinedLatency,9
1657818929207,510,4934.248046875,77.44452742034314,36.0,216.08847149387344,66.001953125,75.001953125,95.001953125,125.001953125,4934.248046875,pipelinedLatency,10
1657818989207,277,7707.248046875,279.7820044562274,32.0,1069.8230071253263,69.001953125,79.001953125,255.005859375,6210.248046875,7707.248046875,pipelinedLatency,11
1657818989207,1220,8323.4990234375,93.79071545210041,30.0,374.1399563590827,66.0029296875,76.0029296875,102.0029296875,232.0068359375,8323.4990234375,pipelinedLatency,12
1657818989207,409,6884.248046875,221.83347341075793,37.0,839.5188659007839,66.001953125,77.001953125,168.005859375,5339.248046875,6884.248046875,pipelinedLatency,13
1657818989207,584,1573.060546875,76.07501805971746,34.0,68.51687222769358,68.001953125,78.001953125,110.001953125,247.005859375,1573.060546875,pipelinedLatency,14
1657818989207,859,7441.2490234375,148.5341842349389,27.0,658.6843024930222,65.0029296875,74.0029296875,111.0029296875,5132.2490234375,7441.2490234375,pipelinedLatency,15
1657818989207,132,6856.248046875,216.5645419034091,37.0,968.8623654181157,64.001953125,77.001953125,127.001953125,6645.248046875,6856.248046875,pipelinedLatency,16
1657818989207,695,6972.2490234375,219.40499241232015,28.0,872.3331094791205,65.0029296875,75.0029296875,140.0068359375,5526.2490234375,6972.2490234375,pipelinedLatency,0
1657818989207,515,6482.2490234375,114.55406743021845,28.0,494.15731726646294,66.0029296875,76.0029296875,120.0029296875,319.0146484375,6482.2490234375,pipelinedLatency,1
1657818989207,491,6260.248046875,172.92620290224033,37.0,704.1847223203739,68.001953125,78.001953125,159.005859375,5649.248046875,6260.248046875,pipelinedLatency,2
1657818989207,345,6634.2490234375,147.13372961956523,26.0,664.7171424561839,64.0029296875,75.0029296875,96.0029296875,5163.2490234375,6634.2490234375,pipelinedLatency,3
1657818989207,780,6966.2490234375,135.46583784054488,30.0,589.8814668124057,66.0029296875,75.0029296875,107.0029296875,4534.2490234375,6966.2490234375,pipelinedLatency,4
1657818989207,331,7528.2490234375,390.2714017654834,24.0,1303.3306835682304,68.0029296875,83.0029296875,4691.2490234375,5969.2490234375,7528.2490234375,pipelinedLatency,5
1657818989207,892,6234.2490234375,159.07762358113789,31.0,682.2355214881678,69.0029296875,79.0029296875,114.0029296875,5419.2490234375,6234.2490234375,pipelinedLatency,6
1657818989207,1125,7109.248046875,109.62338715277778,37.0,469.01717337311237,67.001953125,75.001953125,105.001953125,234.005859375,7109.248046875,pipelinedLatency,7
1657818989207,608,8751.498046875,116.28367855674342,36.0,515.8440266775162,68.001953125,76.001953125,109.001953125,279.013671875,8751.498046875,pipelinedLatency,8
1657818989207,1503,7666.2490234375,104.04028271581836,30.0,433.99841307553856,67.0029296875,76.0029296875,104.0029296875,204.0068359375,7666.2490234375,pipelinedLatency,9
1657818989207,429,5410.248046875,125.24028900786713,34.0,472.6682197593626,68.001953125,78.001953125,145.005859375,3149.123046875,5410.248046875,pipelinedLatency,10
1657819049207,274,7652.248046875,427.7169536952555,38.0,1393.770575841132,70.001953125,81.001953125,5049.248046875,7422.248046875,7652.248046875,pipelinedLatency,11
1657819049207,1202,6418.2490234375,95.30417728265391,30.0,322.28405684430146,67.0029296875,78.0029296875,125.0029296875,264.0146484375,6418.2490234375,pipelinedLatency,12
1657819049207,431,7192.248046875,158.3070937862529,35.0,681.0807988019493,66.001953125,77.001953125,118.001953125,5282.248046875,7192.248046875,pipelinedLatency,13
1657819049207,596,4407.2490234375,91.4466921403104,29.0,262.26454471158706,66.0029296875,77.0029296875,111.0029296875,250.0068359375,4407.2490234375,pipelinedLatency,14
1657819049207,860,7414.2490234375,106.62692587209303,23.0,437.9655243712588,66.0029296875,76.0029296875,107.0029296875,286.0146484375,7414.2490234375,pipelinedLatency,15
1657819049207,138,8149.248046875,302.7448907382246,36.0,1209.2858627920289,68.001953125,76.001953125,167.005859375,6973.248046875,8149.248046875,pipelinedLatency,16
1657819049207,613,6723.248046875,137.4007442903752,32.0,605.3223773601342,66.001953125,77.001953125,123.001953125,4146.248046875,6723.248046875,pipelinedLatency,0
1657819049207,538,6512.2490234375,107.52286390566914,28.0,430.47992263956036,64.0029296875,75.0029296875,124.0029296875,405.0146484375,6512.2490234375,pipelinedLatency,1
1657819049207,474,6399.248046875,195.50828223892404,34.0,813.4859994775934,69.001953125,79.001953125,127.001953125,5807.248046875,6399.248046875,pipelinedLatency,2
1657819049207,440,6386.248046875,132.27764115767044,33.0,566.7058758009272,68.001953125,79.001953125,130.005859375,3017.123046875,6386.248046875,pipelinedLatency,3
1657819049207,649,6890.248046875,132.50175149268105,34.0,602.5472320730639,65.001953125,75.001953125,124.001953125,4526.248046875,6890.248046875,pipelinedLatency,4
1657819049207,326,6897.2490234375,335.55626018500766,31.0,1206.0533195649678,66.0029296875,78.0029296875,283.0146484375,6751.2490234375,6897.2490234375,pipelinedLatency,5
1657819049207,881,9520.498046875,182.03440249006812,33.0,815.0356661548311,69.001953125,80.001953125,135.005859375,5929.248046875,9520.498046875,pipelinedLatency,6
1657819049207,649,6638.248046875,120.1749747207242,34.0,478.7015668415356,68.001953125,78.001953125,114.001953125,1755.060546875,6638.248046875,pipelinedLatency,7
1657819049207,572,5692.248046875,96.07360071569056,36.0,300.49257204730515,68.001953125,81.001953125,153.005859375,387.013671875,5692.248046875,pipelinedLatency,8
1657819049207,1471,7023.2490234375,87.70359104138342,30.0,294.30300037465224,67.0029296875,75.0029296875,102.0029296875,211.0068359375,7023.2490234375,pipelinedLatency,9
1657819049207,384,6021.248046875,133.72388203938803,38.0,553.4932252443218,66.001953125,76.001953125,117.001953125,3980.123046875,6021.248046875,pipelinedLatency,10
1657819109207,209,8194.498046875,342.7345619019139,39.0,1283.7063062799166,68.001953125,80.001953125,221.005859375,6731.248046875,8194.498046875,pipelinedLatency,11
1657819109207,1265,6491.2490234375,115.61368654273716,24.0,480.2075757227111,67.0029296875,77.0029296875,120.0029296875,536.0302734375,6491.2490234375,pipelinedLatency,12
1657819109207,318,8061.248046875,197.64212976611634,34.0,894.2394228374429,67.001953125,76.001953125,117.001953125,6069.248046875,8061.248046875,pipelinedLatency,13
1657819109207,484,4901.248046875,82.30526859504133,33.0,222.51814324457334,66.001953125,76.001953125,103.001953125,228.005859375,4901.248046875,pipelinedLatency,14
1657819109207,920,6859.2490234375,111.18727602751359,26.0,464.9665244764909,66.0029296875,76.0029296875,126.0029296875,221.0068359375,6859.2490234375,pipelinedLatency,15
1657819109207,140,6828.248046875,439.0521763392857,40.0,1402.5228750754752,69.001953125,81.001953125,5029.248046875,6596.248046875,6828.248046875,pipelinedLatency,16
1657819109207,694,8497.4990234375,177.3022883082673,30.0,790.2557522708945,67.0029296875,78.0029296875,135.0068359375,5501.2490234375,8497.4990234375,pipelinedLatency,0
1657819109207,449,5543.2490234375,90.52097978145879,30.0,296.66205950384585,65.0029296875,74.0029296875,104.0029296875,312.0146484375,5543.2490234375,pipelinedLatency,1
1657819109207,481,6716.2490234375,139.6725185973233,26.0,603.7921283586767,66.0029296875,76.0029296875,104.0029296875,4742.2490234375,6716.2490234375,pipelinedLatency,2
1657819109207,365,6890.248046875,124.07895976027397,36.0,600.8457233332092,66.001953125,77.001953125,97.001953125,199.005859375,6890.248046875,pipelinedLatency,3
1657819109207,652,8536.4990234375,122.40915422498082,31.0,603.5775494044366,65.0029296875,76.0029296875,106.0029296875,212.0068359375,8536.4990234375,pipelinedLatency,4
1657819109207,371,7219.248046875,291.4696291694744,37.0,1093.334642456122,66.001953125,79.001953125,168.005859375,6312.248046875,7219.248046875,pipelinedLatency,5
1657819109207,1082,8225.498046875,183.14531105591496,37.0,777.666144366806,69.001953125,79.001953125,147.005859375,5576.248046875,8225.498046875,pipelinedLatency,6
